ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType
NSEFO,38920,2,MIDCPNIFTY,MIDCPNIFTY24JUL9800PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100038920,49.55,8.95,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,9800,4
NSEFO,46380,2,MIDCPNIFTY,MIDCPNIFTY245178300CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046380,3115.15,2451.15,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,8300,3
NSEFO,38746,2,MIDCPNIFTY,MIDCPNIFTY24JUL9650PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100038746,33.4,4.6,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,9650,4
NSEFO,46342,2,MIDCPNIFTY,MIDCPNIFTY24JUN9625PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046342,9.95,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,9625,4
NSEFO,55740,2,MIDCPNIFTY,MIDCPNIFTY24MAY12700CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055740,3.4,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,12700,3
NSEFO,49013,2,MIDCPNIFTY,MIDCPNIFTY2451312600CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400049013,4.55,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,12600,3
NSEFO,46430,2,MIDCPNIFTY,MIDCPNIFTY24JUN10150CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046430,1355.65,745.65,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,10150,3
NSEFO,39474,2,MIDCPNIFTY,MIDCPNIFTY24JUL12050CE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039474,221.8,60.3,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,12050,3
NSEFO,35100,2,MIDCPNIFTY,MIDCPNIFTY2460312425CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500035100,11.85,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,12425,3
NSEFO,46623,2,MIDCPNIFTY,MIDCPNIFTY245179750CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046623,1668.5,1004.5,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,9750,3
NSEFO,48924,2,MIDCPNIFTY,MIDCPNIFTY2451311775PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048924,1018.9,365.7,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,11775,4
NSEFO,46711,2,MIDCPNIFTY,MIDCPNIFTY245179950CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046711,1472.7,809.3,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,9950,3
NSEFO,48794,2,MIDCPNIFTY,MIDCPNIFTY2451310575PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048794,26.25,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,10575,4
NSEFO,54690,2,MIDCPNIFTY,MIDCPNIFTY2460310900PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054690,258.4,31.5,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,10900,4
NSEFO,54658,2,MIDCPNIFTY,MIDCPNIFTY2460310525PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054658,97.5,1.2,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,10525,4
NSEFO,46377,2,MIDCPNIFTY,MIDCPNIFTY245178100PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046377,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,8100,4
NSEFO,46909,2,MIDCPNIFTY,MIDCPNIFTY24JUN11625PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046909,824.0,359.4,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,11625,4
NSEFO,39493,2,MIDCPNIFTY,MIDCPNIFTY24JUL12200PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039493,1306.6,777.5,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,12200,4
NSEFO,36316,2,MIDCPNIFTY,MIDCPNIFTY2450610000CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036316,1401.75,737.75,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,10000,3
NSEFO,52858,2,MIDCPNIFTY,MIDCPNIFTY2451711500CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800052858,88.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,11500,3
NSEFO,52979,2,MIDCPNIFTY,MIDCPNIFTY2451713600PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800052979,2836.65,2172.65,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,13600,4
NSEFO,46712,2,MIDCPNIFTY,MIDCPNIFTY245179950PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046712,3.25,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,9950,4
NSEFO,46927,2,MIDCPNIFTY,MIDCPNIFTY24JUN11675PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046927,866.9,388.6,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,11675,4
NSEFO,54706,2,MIDCPNIFTY,MIDCPNIFTY2460311100PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054706,386.35,72.95,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,11100,4
NSEFO,54718,2,MIDCPNIFTY,MIDCPNIFTY2460311225PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054718,479.65,111.25,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,11225,4
NSEFO,54798,2,MIDCPNIFTY,MIDCPNIFTY2460312300PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054798,1490.8,848.7,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,12300,4
NSEFO,35986,2,MIDCPNIFTY,MIDCPNIFTY245068200PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700035986,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,8200,4
NSEFO,39555,2,MIDCPNIFTY,MIDCPNIFTY24JUL13900CE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039555,8.45,0.25,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,13900,3
NSEFO,55688,2,MIDCPNIFTY,MIDCPNIFTY24MAY11900CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055688,45.9,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,11900,3
NSEFO,39522,2,MIDCPNIFTY,MIDCPNIFTY24JUL12525CE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039522,109.85,21.95,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,12525,3
NSEFO,36603,2,MIDCPNIFTY,MIDCPNIFTY2450611000PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036603,111.2,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,11000,4
NSEFO,46746,2,MIDCPNIFTY,MIDCPNIFTY2451710150PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046746,4.2,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,10150,4
NSEFO,51478,2,MIDCPNIFTY,MIDCPNIFTY24JUN14000PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600051478,3129.05,2465.55,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,14000,4
NSEFO,54696,2,MIDCPNIFTY,MIDCPNIFTY2460310975PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054696,303.1,44.4,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,10975,4
NSEFO,39511,2,MIDCPNIFTY,MIDCPNIFTY24JUL12400PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039511,1487.05,927.25,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,12400,4
NSEFO,54755,2,MIDCPNIFTY,MIDCPNIFTY2460311700CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054755,124.9,4.0,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,11700,3
NSEFO,54736,2,MIDCPNIFTY,MIDCPNIFTY2460311450PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054736,668.45,207.85,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,11450,4
NSEFO,35101,2,MIDCPNIFTY,MIDCPNIFTY2460312425PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500035101,1621.4,971.6,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,12425,4
NSEFO,54738,2,MIDCPNIFTY,MIDCPNIFTY2460311475PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054738,690.75,220.75,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,11475,4
NSEFO,48882,2,MIDCPNIFTY,MIDCPNIFTY2451311375PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048882,602.65,58.75,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,11375,4
NSEFO,54705,2,MIDCPNIFTY,MIDCPNIFTY2460311100CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054705,437.3,86.7,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,11100,3
NSEFO,54551,2,MIDCPNIFTY,MIDCPNIFTY246039350CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054551,2103.55,1439.95,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,9350,3
NSEFO,46359,2,MIDCPNIFTY,MIDCPNIFTY24JUN9750PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046359,16.6,0.1,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,9750,4
NSEFO,37042,2,MIDCPNIFTY,MIDCPNIFTY2450613100CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700037042,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,13100,3
NSEFO,39165,2,MIDCPNIFTY,MIDCPNIFTY24JUL10175PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039165,110.5,25.8,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,10175,4
NSEFO,46691,2,MIDCPNIFTY,MIDCPNIFTY24JUN11000PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046691,367.15,102.75,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,11000,4
NSEFO,46737,2,MIDCPNIFTY,MIDCPNIFTY24JUN11100PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046737,428.3,130.7,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,11100,4
NSEFO,48909,2,MIDCPNIFTY,MIDCPNIFTY2451311650CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048909,16.55,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,11650,3
NSEFO,54754,2,MIDCPNIFTY,MIDCPNIFTY2460311675PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054754,876.1,340.1,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,11675,4
NSEFO,54806,2,MIDCPNIFTY,MIDCPNIFTY2460312700PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054806,1896.25,1237.15,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,12700,4
NSEFO,55743,2,MIDCPNIFTY,MIDCPNIFTY24MAY12800PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055743,2013.7,1350.5,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,12800,4
NSEFO,48968,2,MIDCPNIFTY,MIDCPNIFTY2451312125PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048968,1374.25,710.65,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,12125,4
NSEFO,48648,2,MIDCPNIFTY,MIDCPNIFTY245139375PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048648,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,9375,4
NSEFO,54671,2,MIDCPNIFTY,MIDCPNIFTY2460310700CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054671,771.6,257.7,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,10700,3
NSEFO,35124,2,MIDCPNIFTY,MIDCPNIFTY2460312450PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500035124,1646.4,995.4,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,12450,4
NSEFO,54509,2,MIDCPNIFTY,MIDCPNIFTY246037700CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054509,3743.45,3079.45,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,7700,3
NSEFO,35290,2,MIDCPNIFTY,MIDCPNIFTY2460312575PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500035290,1771.45,1115.55,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,12575,4
NSEFO,35334,2,MIDCPNIFTY,MIDCPNIFTY24JUL12575PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100035334,1651.25,1069.05,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,12575,4
NSEFO,54824,2,MIDCPNIFTY,MIDCPNIFTY2460313500PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054824,2692.8,2028.8,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,13500,4
NSEFO,55726,2,MIDCPNIFTY,MIDCPNIFTY24MAY12375CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055726,5.9,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,12375,3
NSEFO,46772,2,MIDCPNIFTY,MIDCPNIFTY24JUN11250CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046772,443.65,127.35,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,11250,3
NSEFO,55734,2,MIDCPNIFTY,MIDCPNIFTY24MAY12475CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055734,4.25,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,12475,3
NSEFO,48707,2,MIDCPNIFTY,MIDCPNIFTY245139975CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048707,1440.25,776.25,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,9975,3
NSEFO,35992,2,MIDCPNIFTY,MIDCPNIFTY245068400PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700035992,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,8400,4
NSEFO,55644,2,MIDCPNIFTY,MIDCPNIFTY24MAY11350CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055644,232.05,10.55,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,11350,3
NSEFO,36360,2,MIDCPNIFTY,MIDCPNIFTY2450610150PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036360,3.1,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,10150,4
NSEFO,48606,2,MIDCPNIFTY,MIDCPNIFTY245138200CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048606,3208.6,2544.6,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,8200,3
NSEFO,39294,2,MIDCPNIFTY,MIDCPNIFTY24JUL11075CE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039294,699.15,309.55,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,11075,3
NSEFO,38292,2,MIDCPNIFTY,MIDCPNIFTY24JUL8500PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100038292,3.3,0.05,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,8500,4
NSEFO,36423,2,MIDCPNIFTY,MIDCPNIFTY2450610400CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036423,1002.0,338.0,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,10400,3
NSEFO,46943,2,MIDCPNIFTY,MIDCPNIFTY24JUN11725PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046943,911.1,419.5,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,11725,4
NSEFO,36161,2,MIDCPNIFTY,MIDCPNIFTY245069425CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036161,1976.4,1312.4,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,9425,3
NSEFO,47644,2,MIDCPNIFTY,MIDCPNIFTY24MAY7700CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800047644,3731.55,3067.55,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,7700,3
NSEFO,46505,2,MIDCPNIFTY,MIDCPNIFTY24JUN10525CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046505,1004.35,465.65,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,10525,3
NSEFO,55762,2,MIDCPNIFTY,MIDCPNIFTY24MAY13800CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055762,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,13800,3
NSEFO,39351,2,MIDCPNIFTY,MIDCPNIFTY24MAY9900CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800039351,1541.1,881.4,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,9900,3
NSEFO,39542,2,MIDCPNIFTY,MIDCPNIFTY24JUL13200PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039542,2249.95,1616.35,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,13200,4
NSEFO,55698,2,MIDCPNIFTY,MIDCPNIFTY24MAY12025CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055698,26.4,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,12025,3
NSEFO,46807,2,MIDCPNIFTY,MIDCPNIFTY2451710525CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046807,892.95,271.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,10525,3
NSEFO,45787,2,MIDCPNIFTY,MIDCPNIFTY24MAY10200CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800045787,1240.7,598.2,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,10200,3
NSEFO,55767,2,MIDCPNIFTY,MIDCPNIFTY24MAY14000PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055767,3208.8,2544.8,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,14000,4
NSEFO,54552,2,MIDCPNIFTY,MIDCPNIFTY246039350PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054552,3.15,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,9350,4
NSEFO,46998,2,MIDCPNIFTY,MIDCPNIFTY24JUN12200PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046998,1350.25,761.75,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,12200,4
NSEFO,52811,2,MIDCPNIFTY,MIDCPNIFTY2451711150CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800052811,286.7,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,11150,3
NSEFO,54610,2,MIDCPNIFTY,MIDCPNIFTY2460310050PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054610,16.85,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,10050,4
NSEFO,46880,2,MIDCPNIFTY,MIDCPNIFTY24JUN11550PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046880,760.95,318.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,11550,4
NSEFO,36358,2,MIDCPNIFTY,MIDCPNIFTY2450610150CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036358,1251.85,587.85,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,10150,3
NSEFO,46367,2,MIDCPNIFTY,MIDCPNIFTY24JUN9850PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046367,23.5,0.6,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,9850,4
NSEFO,42212,2,MIDCPNIFTY,MIDCPNIFTY24JUN9050CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600042212,2439.3,1776.1,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,9050,3
NSEFO,48726,2,MIDCPNIFTY,MIDCPNIFTY2451310100PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048726,3.2,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,10100,4
NSEFO,39333,2,MIDCPNIFTY,MIDCPNIFTY24JUL11200PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039333,536.1,229.8,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,11200,4
NSEFO,55650,2,MIDCPNIFTY,MIDCPNIFTY24MAY11425CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055650,193.1,4.4,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,11425,3
NSEFO,52813,2,MIDCPNIFTY,MIDCPNIFTY2451711150PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800052813,379.55,10.65,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,11150,4
NSEFO,63951,2,MIDCPNIFTY,MIDCPNIFTY2451712375CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800063951,3.1,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,12375,3
NSEFO,39497,2,MIDCPNIFTY,MIDCPNIFTY24JUL12250PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039497,1352.35,815.05,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,12250,4
NSEFO,51836,2,MIDCPNIFTY,MIDCPNIFTY24MAY8875PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800051836,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,8875,4
NSEFO,55678,2,MIDCPNIFTY,MIDCPNIFTY24MAY11775CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055678,70.25,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,11775,3
NSEFO,48863,2,MIDCPNIFTY,MIDCPNIFTY2451311175CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048863,217.6,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,11175,3
NSEFO,54719,2,MIDCPNIFTY,MIDCPNIFTY2460311250CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054719,335.55,50.65,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,11250,3
NSEFO,37062,2,MIDCPNIFTY,MIDCPNIFTY2450613400PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700037062,2665.5,2001.5,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,13400,4
NSEFO,52859,2,MIDCPNIFTY,MIDCPNIFTY2451711500PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800052859,724.85,161.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,11500,4
NSEFO,36084,2,MIDCPNIFTY,MIDCPNIFTY24MAY8400PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800036084,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,8400,4
NSEFO,43284,2,MIDCPNIFTY,MIDCPNIFTY2460314100CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500043284,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,14100,3
NSEFO,36341,2,MIDCPNIFTY,MIDCPNIFTY2450610075PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036341,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,10075,4
NSEFO,52801,2,MIDCPNIFTY,MIDCPNIFTY2451711050PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800052801,294.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,11050,4
NSEFO,48578,2,MIDCPNIFTY,MIDCPNIFTY2451710600CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800048578,815.6,213.5,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,10600,3
NSEFO,36837,2,MIDCPNIFTY,MIDCPNIFTY2450611925PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036837,1190.75,526.75,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,11925,4
NSEFO,46730,2,MIDCPNIFTY,MIDCPNIFTY24JUN11075CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046730,558.5,183.7,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,11075,3
NSEFO,48481,2,MIDCPNIFTY,MIDCPNIFTY24MAY9225PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800048481,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,9225,4
NSEFO,54662,2,MIDCPNIFTY,MIDCPNIFTY2460310575PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054662,113.15,2.85,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,10575,4
